complex_name,unmatched_count,gugun,dong,jibun
솔밭노블리안,1,도봉구,쌍문동,733
유한수목원,1,구로구,오류동,108-76
유탑유블레스,1,영등포구,당산동6가,336-4
선경(127),1,성북구,종암동,127
선경3차,1,강남구,대치동,602
유진빌라,1,구로구,구로동,799-23
유일아트리움,1,은평구,녹번동,176-22
성북맨션,1,노원구,월계동,383-40
성수1차대우아파트,1,성동구,성수동2가,279-50
운현신화타워,1,종로구,익선동,30-6
월드빌리지,1,서초구,방배동,838-1
월드빌(120-9),1,은평구,응암동,120-9
워커힐 팰리스,1,광진구,광장동,125
월드메르디앙3,1,양천구,목동,947
세모,1,중랑구,면목동,91-58
세진(1037-31),1,금천구,독산동,1037-31
세민하이파크,1,은평구,신사동,40-2
월드,1,마포구,성산동,49-3
세방리버하이빌,1,용산구,신창동,102
세심,1,강서구,등촌동,526-5
세심아파트,1,금천구,독산동,181-139
세아쎄닛빌,1,양천구,신월동,547-5
세진,1,양천구,신월동,20-28
세인트라디움,1,도봉구,창동,442-17
원다벨라빌,1,강서구,내발산동,672-15
원미,1,강서구,방화동,614-11
월드빌라트(798-5),1,서초구,방배동,798-5
월드컵아이파크(666-0),1,마포구,성산동,666
성암,1,서대문구,북가좌동,3-33
세곡리엔파크(3단지),1,강남구,세곡동,516
울트라멤버스,1,용산구,효창동,5-127
성요셉,1,중구,중림동,149
성우2차아파트,1,동작구,상도동,375-5
센츄럴(438-2),1,강동구,성내동,438-2
성원팰리스,1,도봉구,쌍문동,100-2
성원하이츠(C동),1,도봉구,쌍문동,567
성원하이츠A동,1,도봉구,쌍문동,574
성인아파트,1,강동구,천호동,32-2
웰피아,1,관악구,신림동,1731
웰빙존,1,은평구,갈현동,522-19
성일빌딩,1,마포구,성산동,114-3
성재I캐슬2차,1,영등포구,당산동,121-134
웨스트빌,1,양천구,목동,949
성종그린,1,성북구,삼선동3가,18-2
월드크라운,1,중랑구,신내동,616-1
은진빌라,1,구로구,구로동,749-35
은천1,1,관악구,봉천동,1707
인왕드림빌,1,서대문구,홍제동,82-81
새천년3차드림,1,은평구,구산동,220-2
이트리움송파(281-4),1,송파구,풍납동,281-4
새진(1653-10),1,관악구,봉천동,1653-10
새진3차,1,관악구,봉천동,1618-27
새진6차,1,관악구,봉천동,180-381
이지마루충무로,1,중구,충무로5가,36-19
이지리움S,1,영등포구,영등포동2가,28-117
이지-빌,1,중구,회현동1가,100-12
새천년구산2차,1,은평구,구산동,213-4
서초파레스,1,금천구,독산동,1141
새티스(402-10),1,서초구,양재동,402-10
샤인팰리스,1,양천구,신월동,13-3
서강1차(1동),1,서대문구,홍은동,186-22
우송그린,1,송파구,오금동,76
이안애2차,1,강남구,삼성동,130-6
이안강동,1,강동구,성내동,25-1
서강시범,1,마포구,창전동,42-7
새울(715-25),1,도봉구,창동,715-25
새신아,1,강서구,내발산동,673-6
새롬(1164-13),1,강남구,개포동,1164-13
상진지오벨리A,1,금천구,독산동,1017-8
상림마을6단지푸르지오(601~605동)BL1-8,1,은평구,진관동,3
인성아트빌,1,중구,신당동,432-502
상림마을7단지아이파크(709~712동)BL1-10,1,은평구,진관동,12
"수정가,나동",1,은평구,수색동,17-9
상봉태솔아파트101동,1,중랑구,상봉동,105-97
우성캐릭터빌,1,강남구,도곡동,467-18
상신,1,양천구,신월동,439-25
우성트윈캐슬A동,1,강서구,화곡동,56-252
상지리츠빌2차,1,서초구,반포동,99-3
상지리츠빌4B,1,강남구,청담동,114-18
상지리츠빌4차(843-11),1,서초구,방배동,843-11
상지리츠빌7차,1,서초구,방배동,840-12
상지리츠빌카일룸(65-4),1,강남구,삼성동,65-4
상지리츠빌카일룸2차,1,강남구,청담동,128-18
상진,1,양천구,신정동,879-6
이스턴오피스텔,1,강남구,역삼동,735-15
서강아파트,1,은평구,불광동,171-59
수유벽산2차,1,강북구,수유동,648
(1617-21),1,서초구,서초동,1617-21
우장산청솔(992-11),1,강서구,화곡동,992-11
송주보르미타운,1,마포구,망원동,475-3
서초동아이파크,1,서초구,서초동,1436-14
은평신사두산위브2차,1,은평구,신사동,371
서초동아타워,1,서초구,서초동,1321-6
서초아트자이,1,서초구,서초동,1583-10
서초아파트,1,서초구,서초동,1357-25
송이,1,강서구,화곡동,1130-1
서초우방유쉘,1,서초구,서초동,1560-9
우장산휴먼빌,1,강서구,화곡동,1156
서초자연인아파트(101동),1,서초구,서초동,1344-22
송림아마레스아파트,1,종로구,명륜1가,2-12
송림빌라,1,구로구,구로동,745-73
서초태동스위트,1,서초구,서초동,1668-1
서초트레져,1,서초구,서초동,1492-5
서초노블레스아파트,1,서초구,서초동,1362-10
송파파밀리에더퍼스트,1,송파구,송파동,245
서광프리메라,1,강서구,화곡동,981-1
송학,1,은평구,구산동,24-59
서대문노블루체,1,서대문구,홍은동,274-32
서라벌,1,성북구,돈암동,7-15
서림골드,1,강서구,화곡동,111-149
서안,1,은평구,역촌동,32-37
우일타운,1,중구,흥인동,3-4
서울맨션,1,서대문구,홍제동,315-7
서울숲금강아미움,1,성동구,성수동2가,836
서울숲성수현대,1,성동구,성수동1가,676-5
서울숲해오름(717-0),1,성동구,성수동1가,717
이니그마빌-III,1,강남구,도곡동,201
이너스삼성,1,영등포구,양평동1가,269
서원파인뷰(102동),1,송파구,석촌동,224-3
서초,1,관악구,신림동,1724
수명,1,양천구,신월동,12-4
서초극동스타클래스,1,서초구,서초동,1616-10
벽산빌라트,1,성동구,옥수동,191-3
벽산미라지타워,1,양천구,목동,907-14
태일,1,강서구,내발산동,697-12
리버탑,1,용산구,한남동,802
청암3단지(582),1,노원구,중계동,582
요진,1,서대문구,북가좌동,150
요진와이시티미니,1,강남구,역삼동,727-9
청실,1,구로구,개봉동,175-8
청송그린힐,1,양천구,신월동,981-4
리버스타운,1,금천구,독산동,1006-139
리버아인,1,마포구,합정동,396-8
신수동성원,1,마포구,신수동,190
리베르떼,1,동대문구,전농동,597-5
리버펠리스1동,1,강서구,염창동,257
청솔아파트(A동),1,동대문구,장안동,372-9
청솔숲속마을102동,1,강서구,내발산동,738
청솔숲속마을101동,1,강서구,내발산동,673-11
청솔수(711-6),1,강서구,내발산동,711-6
청솔샤르망1004동,1,강서구,내발산동,671-13
리버펠리스4동,1,강서구,염창동,257-4
리더스파크,1,은평구,역촌동,85-41
리갈팰리스,1,강남구,신사동,626
청우씨티아파트,1,노원구,공릉동,569-20
청우아트빌라3차,1,구로구,구로동,740-9
신아굿모닝(64-15),1,은평구,역촌동,64-15
신아굿모닝(40-55),1,은평구,역촌동,40-55
루나플라체,1,영등포구,신길동,69-20
왕십리지웰,1,성동구,하왕십리동,1064
르가든5차,1,서초구,방배동,798-11
르가든더메인한남,1,용산구,한남동,386
왕십리지음재,1,성동구,하왕십리동,966-19
르메이에르7차(313-8),1,동대문구,장안동,313-8
청정,1,양천구,신월동,602-3
청재제일타운,1,동대문구,용두동,785
청원파크빌,1,동대문구,장안동,570
르메이에르장안타운3차,1,동대문구,장안동,337-3
청운퀸즈,1,은평구,역촌동,83-67
신신(1차),1,중구,신당동,432-1972
왕자상가아파트,1,양천구,목동,736-3
청솔102동,1,강서구,내발산동,673-14
청솔(269-25),1,강북구,수유동,269-25
벽산메트로시티,1,은평구,대조동,4-11
마곡동후포아파트(14-21),1,강서구,마곡동,14-21
리치캐슬아파트,1,종로구,명륜1가,33-85
청담동현대빌라트,1,강남구,청담동,121
신세계드림빌,1,마포구,서교동,470-20
청담대우멤버스카운티7차,1,강남구,청담동,110-3
리치힐101동(993-25),1,금천구,독산동,993-25
신세계(697-5),1,강서구,내발산동,697-5
청담8차상지리츠빌,1,강남구,청담동,121-14
청담3차이-편한세상(301동),1,강남구,청담동,44-21
리슈리안,1,양천구,신월동,500-21
청담2차이-편한세상(205동),1,강남구,청담동,15-21
마곡승윤노블리안아파트,1,강서구,마곡동,1360
마곡엠밸리10단지,1,강서구,마곡동,747
마곡엠밸리11단지,1,강서구,마곡동,746
청구빌아파트,1,노원구,공릉동,269-2
신성아파트101동,1,강남구,신사동,622
청구드림,1,중구,신당동,290-90
청담로얄카운티,1,강남구,청담동,117-3
청담린든그로브,1,강남구,청담동,67-1
신세계드림빌2,1,은평구,대조동,195-20
리치아파트,1,강서구,화곡동,924-1
청성넥스빌,1,양천구,신월동,1035
청성(877-0),1,강서구,방화동,877
청성,1,강서구,방화동,866
리시본하우스,1,서초구,양재동,15-11
리안하우스,1,서초구,서초동,1491-8
청림빌,1,강남구,신사동,555-11
리츠,1,마포구,연남동,564-35
청량리신주,1,동대문구,청량리동,205-755
용두아파트,1,동대문구,용두동,39-446
청담파크빌,1,강남구,청담동,46-12
신세계아파트,1,강서구,방화동,903
리치빌,1,중랑구,묵동,177-12
청담어퍼하우스,1,강남구,청담동,64-1
리치스,1,서초구,양재동,391-12
청담아르지움,1,강남구,청담동,32
롯데캐슬포레스트,1,서초구,방배동,844-27
롯데캐슬쥬피터,1,서초구,서초동,1359-50
롯데캐슬스파,1,서초구,서초동,1647-1
태림,1,서초구,방배동,912-13
디딤빌아파트,1,은평구,역촌동,50-24
태솔아파트5차,1,동대문구,장안동,334-3
태솔아파트2차,1,동대문구,장안동,346-2
신원지벤스타6,1,서대문구,홍은동,393-3
디아이빌102동,1,양천구,신월동,1050
디에이치포레센트,1,강남구,일원동,742
태산,1,양천구,신월동,520-8
디우아르떼,1,은평구,응암동,590-23
롯데캐슬노블,1,강남구,역삼동,835-68
디케이,1,은평구,역촌동,45-30
디팰리스,1,종로구,신문로2가,171
태능에셈빌,1,중랑구,중화동,314-1
태경크레앙스(102동),1,마포구,망원동,456-60
태경크레앙스(101동),1,마포구,망원동,456-65
라움포레,1,강동구,성내동,607
탑스빌아파트,1,노원구,공릉동,504-7
태솔에버빌(712-5),1,도봉구,방학동,712-5
태솔캡슬,1,강북구,수유동,50-20
원당,1,중랑구,신내동,408-2
태솔타운(1차),1,동대문구,장안동,344-8
태원팰리스,1,용산구,효창동,5-1
드림리버빌,1,영등포구,당산동,378
태영아파트,1,금천구,독산동,1003-21
태영방송인,1,강서구,화곡동,1140
드림스빌,1,강동구,성내동,508-2
드림시드아파트1차,1,강서구,화곡동,899-13
드림캐슬2차,1,금천구,가산동,235-13
태영(379-56),1,강서구,화곡동,379-56
등마루,1,강서구,등촌동,365-201
태승훼밀리,1,영등포구,양평동3가,103
태승훼미리아파트5차,1,강서구,내발산동,714-4
온수동,1,구로구,온수동,83
올림푸스,1,강서구,화곡동,1101-8
태솔타워,1,강북구,수유동,51-7
등촌동현대2차,1,강서구,등촌동,655-46
탑건화곡동진선미,1,강서구,화곡동,786-9
라이프101동(544)102동(544-1),1,강동구,둔촌동,544
탑건위너빌,1,양천구,신월동,418-4
로덴하우스웨스트빌리지,1,강남구,도곡동,462-2
케이앤피상상,1,송파구,풍납동,224-1
신원리브웰화양동주상복합,1,광진구,화양동,111-88
올림픽포레다움아파트,1,송파구,방이동,455
신원2차(24-130),1,강서구,화곡동,24-130
신원2,1,도봉구,쌍문동,723
카사빌,1,관악구,남현동,602-150
로얄팰리스주상복합아파트,1,중랑구,망우동,508-15
충효파크타운,1,노원구,상계동,407-7
충정솔레디움(102동),1,서대문구,충정로3가,30-2
로쟌뷰,1,송파구,석촌동,1-1
충우하이빌,1,서대문구,연희동,51-151
충우,1,서대문구,연희동,105-16
로즈힐(1101-3),1,강서구,화곡동,1101-3
충무,1,중구,묵정동,11-2
롯데미도파광화문빌딩,1,종로구,당주동,145
로덴하우스이스트빌리지,1,강남구,도곡동,462-1
렉스빌,1,종로구,명륜1가,19
타워힐101동,1,강서구,내발산동,661-2
코스코수,1,관악구,봉천동,1616-11
라이프콤비,1,영등포구,여의도동,61-4
란스미어,1,중구,신당동,404-2
래미안방배에버뉴,1,서초구,방배동,775-1
타워빌,1,강서구,화곡동,1009-8
래미안삼성1차(103-22),1,강남구,삼성동,103-22
크래스빌,1,종로구,평창동,46-1
래미안삼성1차(201동),1,강남구,삼성동,102
래미안서초3차,1,서초구,서초동,1487-145
신원센스빌,1,강서구,화곡동,24-176
레그노시티,1,중랑구,상봉동,89-10
레디앙스,1,동작구,사당동,238-6
올림픽파크리움,1,송파구,방이동,51
레미안서초6차(1520-9),1,서초구,서초동,1520-9
레미테지,1,성동구,옥수동,220-2
신원메트로빌,1,관악구,봉천동,870-13
엘루크방배서리풀,1,서초구,방배동,3284
마곡엠밸리4단지,1,강서구,마곡동,738
마곡우촌아파트,1,강서구,방화동,907
방배CJ나인빌1차,1,서초구,방배동,889-5
반포동피카소빌,1,서초구,반포동,79-5
진도1차,1,금천구,독산동,1002
반포에스케이뷰,1,서초구,반포동,112-15
반포이안애1차,1,서초구,반포동,99-2
밝은문,1,은평구,응암동,427-113
우림루미아트201동,1,노원구,상계동,1307
지오프레저101동,1,양천구,신정동,958-16
방배대성유니드아파트,1,서초구,방배동,957-7
신라샤르망,1,도봉구,쌍문동,600
지석,1,강서구,화곡동,926-4
증산중앙하이츠,1,은평구,증산동,248
쥴리앙,1,강서구,내발산동,660-6
신도봉,1,도봉구,도봉동,588
중흥,1,양천구,신월동,452-14
방배대우멤버스카운티(809-17),1,서초구,방배동,809-17
신도림팰러티움,1,구로구,신도림동,412-3
진도2차,1,금천구,독산동,1133
반포대우멤버스카운티,1,서초구,반포동,111-11
반포TS프리우스,1,서초구,반포동,71-3
반도하우드,1,은평구,갈현동,258-1
미소로,1,송파구,문정동,88-11
미소세상,1,은평구,응암동,117-35
집앤사베니아파트,1,강동구,성내동,542-1
신동아타워,1,송파구,방이동,39-2
미원1,1,마포구,망원동,478-27
미주B,1,용산구,이촌동,302-48
진흥아르미,1,광진구,중곡동,252-8
신동아빌라트,1,강동구,암사동,450-10
민족통일MJ캠퍼스경희대2차,1,동대문구,회기동,65-39
민족통일MJ캠퍼스외대3차,1,동대문구,이문동,327-1
진성,1,구로구,고척동,215-5
진민그린상가(367-30),1,강서구,화곡동,367-30
신동아블루아광화문의꿈,1,종로구,필운동,254
밀레니엄,1,종로구,평창동,179-5
우림루미아트2,1,강남구,역삼동,706-10
방배마에스트로,1,서초구,방배동,866-10
방배브라운가,1,서초구,방배동,930-1
방배블레스밸리,1,서초구,방배동,1019-3
백영아파트,1,노원구,공릉동,593-6
주함헤븐105동,1,양천구,신월동,203-18
주함헤븐103동,1,양천구,신월동,203-14
백운한비치5,1,금천구,시흥동,962-8
주함해븐아파트,1,동대문구,신설동,8-1
우민B,1,서대문구,북아현동,1-49
백촌빌라트,1,동작구,상도동,159-41
버넷하임1,1,종로구,숭인동,1421
주완위즈빌,1,노원구,공릉동,351-2
주암해븐,1,성동구,홍익동,366
주안펌니스아파트,1,양천구,신정동,952-3
베누시아,1,서초구,양재동,17-33
베로니스6차,1,서초구,반포동,551-67
베벌리힐즈,1,서대문구,홍은동,392-1
벨로스,1,마포구,성산동,254-7
벨로스아파트,1,은평구,신사동,241-2
주함헤븐106동,1,양천구,신월동,203-19
백련미라보,1,서대문구,남가좌동,345-4
방배서리풀힐스,1,서초구,방배동,915-16
방화3차태승훼미리,1,강서구,방화동,889
방배아크로타워,1,서초구,방배동,923-6
우림필유,1,구로구,오류동,348
